update,update_time,weights,cosine
1295,274.65016555200003,13.966999999999889_-4.116118435198063_-4.399236870396045_17.43498660163318,0.2854551436293765
1296,277.886594343,13.967999999999888_-4.114118435198063_-4.397236870396045_17.43498660163318,0.2854359366161898
1297,278.01730857700005,13.951999999999888_-4.130118435198063_-4.405236870396045_17.43998660163318,0.28525560111759296
1298,278.018491878,13.953999999999889_-4.126118435198063_-4.365236870396045_17.44698660163318,0.28468786911949173
1299,281.460440382,13.95599999999989_-4.120118435198063_-4.316236870396045_17.450986601633183,0.28406731676212327
1300,284.54974967600003,13.76399999999989_-4.313118435198063_-4.546236870396045_17.489986601633184,0.28384556144676953
1301,284.55072127000005,13.761999999999889_-4.324118435198063_-4.524236870396045_17.492986601633184,0.28359707149154256
1302,284.716652413,13.754999999999889_-4.3311184351980625_-4.465236870396045_17.487986601633185,0.2829697056315553
1303,284.717903308,13.755999999999888_-4.3311184351980625_-4.461236870396045_17.487986601633185,0.28294400512784346
1304,284.95629499,13.780999999999889_-4.301118435198062_-4.383236870396045_17.492986601633184,0.2822023728083558
1305,284.958182855,13.775999999999888_-4.308118435198062_-4.375236870396045_17.494986601633183,0.28204159965139264
1306,285.489136132,13.786999999999887_-4.297118435198062_-4.350236870396045_17.491986601633183,0.2819392577204938
1307,285.490111489,13.599999999999888_-4.4851184351980615_-4.571236870396045_17.534986601633182,0.28168926750422385
1308,285.49180487900003,13.599999999999888_-4.4851184351980615_-4.548236870396045_17.534986601633182,0.2814318307476008
1309,285.49290574300005,13.342999999999888_-4.7431184351980615_-4.856236870396045_17.586986601633182,0.2815274609133632
1310,285.494238779,13.273999999999887_-4.8121184351980615_-4.789236870396045_17.59798660163318,0.27992088921577907
1311,288.817907046,13.275999999999888_-4.806118435198061_-4.760236870396045_17.60398660163318,0.2794535109473796
1312,288.818883943,13.524999999999888_-4.557118435198062_-4.023236870396045_17.59998660163318,0.2737154795231943
1313,288.820218345,13.520999999999889_-4.5621184351980615_-4.018236870396045_17.60298660163318,0.27357549537446646
1314,288.82141597000003,13.51699999999989_-4.567118435198061_-3.998236870396045_17.60298660163318,0.2733339189362829
1315,292.06941408,13.514999999999889_-4.568118435198062_-3.997236870396045_17.60298660163318,0.27329506019659355
1316,292.432262272,13.492999999999888_-4.5861184351980615_-4.014236870396045_17.60898660163318,0.27311206447489556
1317,295.91662609900004,13.495999999999889_-4.583118435198061_-4.005236870396045_17.60898660163318,0.27304597599018887
1318,302.09214888300005,13.495999999999889_-4.583118435198061_-3.982236870396045_17.60898660163318,0.2728031442124603
1319,302.45915144400004,13.491999999999889_-4.587118435198061_-3.986236870396045_17.60998660163318,0.27278759524966456
1320,302.460230426,13.49099999999989_-4.589118435198061_-3.983236870396045_17.60998660163318,0.2727550895813219
1321,302.60151952900003,13.49999999999989_-4.589118435198061_-3.9322368703960446_17.60398660163318,0.27249923494836115
1322,302.60240765000003,13.26799999999989_-4.821118435198061_-4.207236870396045_17.64998660163318,0.2723843297750871
1323,302.60365028300004,13.27099999999989_-4.818118435198061_-4.199236870396045_17.64998660163318,0.2723247336136474
1324,302.60453098500005,13.275999999999891_-4.819118435198061_-4.171236870396045_17.650986601633182,0.2721030267595177
1325,302.60505640800005,13.275999999999891_-4.817118435198061_-4.171236870396045_17.650986601633182,0.2720846786042773
1326,303.35050797300005,13.267999999999892_-4.825118435198061_-4.169236870396046_17.65298660163318,0.2719525644742923
1327,303.351846758,13.275999999999891_-4.818118435198062_-4.141236870396046_17.65298660163318,0.27173216840645553
1328,303.353375597,13.170999999999891_-4.923118435198062_-4.244236870396046_17.67398660163318,0.2715130152421279
1329,303.35468228300005,13.018999999999892_-5.074118435198062_-4.353236870396046_17.69598660163318,0.2709782973648157
1330,303.50368221,13.118999999999891_-4.949118435198062_-4.002236870396046_17.70598660163318,0.26760002045538067
1331,303.50517163300003,13.121999999999892_-4.943118435198062_-3.9952368703960457_17.70498660163318,0.26754225576150914
1332,303.50872399,13.11699999999989_-4.948118435198062_-4.000236870396046_17.70598660163318,0.26753274896686063
1333,305.04349585600005,13.112999999999891_-4.952118435198061_-4.002236870396046_17.706986601633183,0.26750018507091566
1334,305.17138032400004,13.07199999999989_-4.973118435198061_-3.856236870396046_17.730986601633184,0.264961301568711
1335,305.55166537,13.07199999999989_-4.972118435198061_-3.856236870396046_17.730986601633184,0.2649517919899549
1336,308.92356829500005,13.06899999999989_-4.973118435198061_-3.846236870396046_17.729986601633183,0.26481994984206325
1337,309.06298877100005,13.048999999999891_-4.996118435198061_-3.864236870396046_17.73498660163318,0.2647698973849749
1338,312.99602232,13.032999999999891_-5.010118435198061_-3.877236870396046_17.740986601633182,0.26463745667130045
1339,312.997292247,13.035999999999891_-5.006118435198061_-3.8742368703960457_17.73998660163318,0.2646408487874833
1340,313.135166916,13.03399999999989_-5.006118435198061_-3.873236870396046_17.73998660163318,0.2645937883649543
1341,313.36837648700003,13.03699999999989_-5.0011184351980615_-3.860236870396046_17.73898660163318,0.26448254907942315
1342,314.72975185,13.03399999999989_-5.006118435198061_-3.854236870396046_17.73998660163318,0.26439409862275487
1343,314.731099555,13.03199999999989_-5.008118435198061_-3.8492368703960462_17.740986601633182,0.264305790539184
1344,314.732257004,12.92599999999989_-5.114118435198061_-3.9562368703960464_17.76398660163318,0.26410618488034954
1345,314.733520085,12.92999999999989_-5.108118435198061_-3.9452368703960463_17.76398660163318,0.26400342332327753
1346,314.73459189600004,12.92999999999989_-5.106118435198061_-3.9452368703960463_17.76398660163318,0.26398399355983426
1347,314.735568574,12.77999999999989_-5.255118435198061_-4.049236870396046_17.784986601633182,0.26346782725844176
1348,314.880892236,12.78499999999989_-5.250118435198061_-4.043236870396046_17.78398660163318,0.2634616208046269
1349,314.882443115,12.78299999999989_-5.253118435198061_-4.033236870396046_17.78398660163318,0.26334767540509163
1350,314.88344767800004,12.77699999999989_-5.257118435198061_-4.039236870396047_17.784986601633182,0.26332590850571946
1351,315.02041651400003,12.77899999999989_-5.2561184351980605_-4.032236870396047_17.784986601633182,0.2632764850162649
1352,315.58654099100005,12.78799999999989_-5.246118435198061_-4.013236870396047_17.784986601633182,0.26313457881199154
1353,315.58763891800004,12.78199999999989_-5.249118435198061_-3.9622368703960467_17.778986601633182,0.2626193844735364
1354,318.66309830600005,13.04399999999989_-4.863118435198061_-3.1582368703960464_17.77498660163318,0.2555642503626001
1355,318.66425777300003,13.042999999999891_-4.864118435198061_-3.1572368703960465_17.77498660163318,0.25554545178830523
1356,319.645140985,13.045999999999891_-4.859118435198061_-3.1502368703960464_17.77498660163318,0.2554864567318379
1357,319.64608442300005,13.05599999999989_-4.854118435198061_-2.9562368703960464_17.801986601633182,0.25329840676254833
1358,319.814064169,13.04099999999989_-4.870118435198061_-2.966236870396046_17.80698660163318,0.2531740547733491
1359,319.814851222,13.03799999999989_-4.873118435198061_-2.963236870396046_17.80698660163318,0.25311837827943817
1360,320.76659539900004,13.03299999999989_-4.881118435198061_-2.903236870396046_17.79998660163318,0.2526661435329164
1361,320.898856505,13.027999999999889_-4.888118435198061_-2.887236870396046_17.80198660163318,0.25245505091809617
1362,320.901017802,12.91799999999989_-4.998118435198061_-2.996236870396046_17.823986601633177,0.25209110950264124
1363,321.098997574,12.91699999999989_-4.9931184351980615_-2.988236870396046_17.823986601633177,0.25194811557512475
1364,321.10005522800003,12.57299999999989_-5.338118435198061_-3.173236870396046_17.871986601633175,0.24998678826187648
1365,323.60033957200005,12.57199999999989_-5.338118435198061_-3.170236870396046_17.871986601633175,0.24993928016524125
1366,323.602276061,12.564999999999891_-5.343118435198061_-3.173236870396046_17.872986601633176,0.24987460977714948
1367,323.60391448200005,12.556999999999892_-5.355118435198061_-3.165236870396046_17.872986601633176,0.2497746857608334
1368,323.605385694,12.553999999999892_-5.3571184351980605_-3.165236870396046_17.873986601633177,0.24972295880370454
1369,323.75044264800005,12.408999999999892_-5.504118435198061_-3.269236870396046_17.899986601633177,0.24919109300272946
1370,323.75159374900005,12.406999999999892_-5.5061184351980605_-3.266236870396046_17.899986601633177,0.24914642019549227
1371,324.02462580800005,12.402999999999892_-5.507118435198061_-3.2522368703960463_17.901986601633176,0.24891108154693764
1372,324.02588643200005,12.407999999999893_-5.500118435198061_-3.2342368703960465_17.901986601633176,0.2487497428898855
1373,324.02675275700005,12.406999999999893_-5.5011184351980615_-3.2202368703960467_17.903986601633175,0.2485692490340533
1374,326.92619723200005,12.389999999999894_-5.518118435198062_-3.2302368703960465_17.908986601633174,0.24845272515977868
1375,326.92762553800003,12.386999999999894_-5.523118435198062_-3.2262368703960465_17.908986601633174,0.24841222334175972
1376,326.92867342000005,12.393999999999894_-5.516118435198062_-2.9512368703960465_17.905986601633174,0.24585903751075877
1377,327.05827138200004,12.239999999999894_-5.670118435198062_-3.0602368703960465_17.929986601633175,0.24535787486989136
1378,327.883628987,12.234999999999893_-5.675118435198062_-3.0652368703960464_17.930986601633176,0.24535334177692802
1379,329.905710106,12.249999999999893_-5.658118435198062_-3.0322368703960465_17.930986601633176,0.2451200005431574
1380,329.90685074600003,12.234999999999893_-5.677118435198062_-3.0202368703960465_17.930986601633176,0.2449417970686455
1381,330.07539585200004,12.232999999999892_-5.678118435198062_-3.0122368703960465_17.932986601633175,0.2448051750374174
1382,330.21654669500003,12.233999999999892_-5.672118435198062_-3.0092368703960464_17.933986601633176,0.24471143619839808
1383,331.521714561,12.239999999999892_-5.666118435198062_-2.9922368703960465_17.933986601633176,0.24459128591956958
1384,332.531438706,12.236999999999892_-5.667118435198062_-2.9892368703960464_17.933986601633176,0.24451940768230784
1385,332.53290826200003,12.054999999999891_-5.849118435198062_-3.204236870396046_17.969986601633178,0.2447396871643841
1386,332.67031587400004,11.89899999999989_-6.005118435198062_-3.313236870396046_17.991986601633176,0.24445523381872925
1387,332.671356371,12.166999999999891_-5.737118435198062_-2.7752368703960464_17.990986601633175,0.24102954524515374
1388,332.67251584,12.162999999999892_-5.741118435198062_-2.7802368703960463_17.991986601633176,0.241030965454194
1389,335.748905808,12.163999999999891_-5.737118435198062_-2.7752368703960464_17.992986601633177,0.2409411804211825
1390,346.18178802200003,12.153999999999892_-5.745118435198062_-2.7192368703960463_17.987986601633178,0.2404184435505664
1391,346.18262907300004,12.152999999999892_-5.7461184351980625_-2.7172368703960466_17.987986601633178,0.24039312553566483
1392,346.183544046,12.146999999999892_-5.753118435198062_-2.7102368703960464_17.989986601633177,0.24026414620482628
1393,346.18444571000003,12.119999999999893_-5.785118435198062_-2.6752368703960463_17.99398660163318,0.23974521639462665
1394,346.18553838,12.120999999999892_-5.784118435198062_-2.6712368703960463_17.99398660163318,0.23971552467236368
1395,346.31470285800003,12.108999999999892_-5.779118435198062_-2.6512368703960463_17.995986601633177,0.2392267375281507
1396,346.710309961,12.10399999999989_-5.782118435198062_-2.6492368703960465_17.99698660163318,0.23913487890576401
1397,348.14428329400005,12.10099999999989_-5.785118435198062_-2.6522368703960466_17.99498660163318,0.23917583783427732
1398,348.145747689,12.10199999999989_-5.7831184351980625_-2.6492368703960465_17.99498660163318,0.23914414123958638
1399,348.146761545,12.10999999999989_-5.773118435198063_-2.5712368703960466_17.99698660163318,0.23843632575173168
1400,348.14792986400005,12.11599999999989_-5.766118435198063_-2.553236870396047_17.99498660163318,0.23833875491706313
1401,348.14856469100005,12.119999999999889_-5.763118435198063_-2.537236870396047_17.99398660163318,0.2382511825334661
1402,348.286859363,12.12599999999989_-5.753118435198063_-2.5182368703960467_17.99398660163318,0.23807818544220627
1403,348.28797857,12.12599999999989_-5.752118435198063_-2.517236870396047_17.99398660163318,0.23805809025947977
1404,351.67201995100004,12.129999999999889_-5.741118435198063_-2.4862368703960467_17.992986601633177,0.23774878884270934
1405,351.795383587,12.129999999999889_-5.741118435198063_-2.485236870396047_17.992986601633177,0.2377399088962726
1406,351.79654482300003,12.129999999999889_-5.739118435198063_-2.476236870396047_17.992986601633177,0.23763772484929568
1407,352.300765247,12.124999999999888_-5.743118435198062_-2.4822368703960467_17.99398660163318,0.23762796011801146
1408,352.301574908,12.120999999999889_-5.747118435198062_-2.4872368703960466_17.992986601633177,0.23766155587813942
1409,352.302638316,12.123999999999889_-5.744118435198062_-2.4802368703960465_17.991986601633176,0.2376372618866892
1410,352.30353836800003,12.114999999999888_-5.755118435198062_-2.4612368703960463_17.996986601633175,0.23734378829754765
1411,352.438484973,12.113999999999889_-5.755118435198062_-2.4562368703960464_17.996986601633175,0.23728144414402197
1412,355.68890171400005,12.10999999999989_-5.760118435198062_-2.458236870396046_17.997986601633176,0.23726564551899565
1413,356.83036186000004,12.110999999999889_-5.754118435198062_-2.4572368703960463_17.998986601633177,0.23719075864443784
1414,356.831603017,12.11299999999989_-5.752118435198062_-2.4402368703960464_17.998986601633177,0.2370545001785498
1415,356.83239962000005,12.10899999999989_-5.756118435198061_-2.4442368703960464_17.99998660163318,0.237045088053072
1416,356.833305492,12.11099999999989_-5.754118435198062_-2.3722368703960464_17.99498660163318,0.23651196351821824
1417,356.833918885,12.10199999999989_-5.764118435198061_-2.3712368703960465_17.99698660163318,0.23641815610387795
1418,356.834624861,12.042999999999891_-5.809118435198061_-2.2542368703960465_18.027986601633177,0.23432085558097926
1419,356.98887380400004,12.05999999999989_-5.776118435198061_-2.2372368703960466_18.026986601633176,0.23412764101351824
1420,356.98972089100005,12.06099999999989_-5.774118435198061_-2.235236870396047_18.026986601633176,0.2341061629873077
1421,356.990530335,12.04499999999989_-5.790118435198061_-2.243236870396047_18.031986601633175,0.23398075984357758
1422,358.620187095,12.04099999999989_-5.790118435198061_-2.233236870396047_18.033986601633174,0.23378919987836244
1423,361.70230869100004,12.042999999999891_-5.784118435198061_-2.184236870396047_18.037986601633175,0.2332740298983801
1424,364.79251962700005,11.85099999999989_-5.977118435198061_-2.414236870396047_18.076986601633177,0.23336000375395727
1425,364.96637875100004,11.855999999999892_-5.9741184351980605_-2.406236870396047_18.074986601633178,0.2333775519831558
1426,364.967344559,11.848999999999892_-5.98111843519806_-2.347236870396047_18.06998660163318,0.23290052107599402
1427,368.332980102,11.869999999999893_-5.95411843519806_-2.283236870396047_18.068986601633178,0.23242520523977395
1428,368.53369386500003,11.871999999999893_-5.95111843519806_-2.269236870396047_18.068986601633178,0.23230573091213857
1429,368.84999439200004,11.882999999999893_-5.94011843519806_-2.244236870396047_18.065986601633178,0.232211279397457
1430,368.999588355,11.695999999999893_-6.12711843519806_-2.465236870396047_18.102986601633177,0.23238230262133308
1431,369.000892964,11.695999999999893_-6.12711843519806_-2.442236870396047_18.102986601633177,0.2321780063538117
1432,369.37318437000005,11.626999999999892_-6.19611843519806_-2.375236870396047_18.113986601633176,0.23100856711926954
1433,371.17170068800004,11.645999999999892_-6.17111843519806_-2.331236870396047_18.114986601633177,0.23064326216043796
1434,371.173401392,11.894999999999893_-5.92211843519806_-1.5942368703960468_18.110986601633176,0.22621485552178267
1435,371.50976045100003,11.896999999999894_-5.91611843519806_-1.5852368703960469_18.110986601633176,0.22611297407148478
1436,371.51103094900003,11.892999999999894_-5.92111843519806_-1.5652368703960469_18.110986601633176,0.22594676945519598
1437,374.80609283900003,11.890999999999893_-5.92211843519806_-1.564236870396047_18.110986601633176,0.22591451512083205
1438,374.807914845,11.868999999999893_-5.94011843519806_-1.5812368703960469_18.116986601633176,0.22575570429893788
1439,378.41828176800004,11.869999999999893_-5.93811843519806_-1.578236870396047_18.116986601633176,0.2257277282502148
1440,384.13254815500005,11.869999999999893_-5.93811843519806_-1.555236870396047_18.116986601633176,0.22555350797979745
1441,384.13398988800003,11.865999999999893_-5.94211843519806_-1.559236870396047_18.117986601633177,0.22554152499783808
1442,384.135784193,11.864999999999894_-5.944118435198059_-1.5562368703960472_18.117986601633177,0.2255240526990817
1443,384.13696040900004,11.873999999999894_-5.944118435198059_-1.5052368703960473_18.111986601633177,0.22540187277769885
1444,384.137891587,11.641999999999895_-6.17611843519806_-1.7802368703960472_18.157986601633176,0.22534690796405565
1445,384.77141243700004,11.642999999999894_-6.175118435198059_-1.7742368703960472_18.157986601633176,0.22530527446848148
1446,385.97185611000003,11.654999999999895_-6.153118435198059_-1.7442368703960471_18.155986601633177,0.22505097684398778
1447,385.972458773,11.654999999999895_-6.151118435198059_-1.7442368703960471_18.155986601633177,0.22502696263952604
1448,385.97365151800005,11.646999999999895_-6.159118435198059_-1.7422368703960471_18.157986601633176,0.22493215811206513
1449,386.110446893,11.648999999999896_-6.1571184351980595_-1.7332368703960472_18.156986601633175,0.2248894524461985
1450,386.111599098,11.543999999999896_-6.26211843519806_-1.8362368703960472_18.177986601633176,0.224769797857426
1451,386.11254235,11.391999999999896_-6.41311843519806_-1.9452368703960472_18.199986601633174,0.22448121190256742
1452,386.337644622,11.449999999999896_-6.319118435198059_-1.7462368703960471_18.203986601633176,0.22267498850471446
1453,386.34070743800004,11.452999999999896_-6.313118435198059_-1.7392368703960472_18.202986601633175,0.22261499908318882
1454,386.34160612000005,11.447999999999896_-6.318118435198059_-1.7442368703960471_18.203986601633176,0.22261171450164507
1455,387.52749826,11.447999999999896_-6.318118435198059_-1.7422368703960471_18.203986601633176,0.22259597473785842
1456,387.528331233,11.406999999999895_-6.339118435198059_-1.5962368703960472_18.227986601633177,0.22061523792384663
1457,387.635678181,11.406999999999895_-6.338118435198059_-1.5962368703960472_18.227986601633177,0.2206028622762508
1458,387.783189277,11.410999999999895_-6.333118435198059_-1.5842368703960472_18.226986601633175,0.2205356841273619
1459,388.09584150800003,11.407999999999895_-6.334118435198059_-1.5742368703960472_18.225986601633174,0.2204349220738634
1460,392.439973869,11.418999999999894_-6.321118435198059_-1.5512368703960473_18.223986601633175,0.22032509518548893
1461,395.51515140500004,11.421999999999894_-6.31711843519806_-1.5482368703960474_18.222986601633174,0.22032181710779264
1462,395.65371610000005,11.419999999999893_-6.31711843519806_-1.5472368703960475_18.222986601633174,0.22027895530614872
1463,395.655257343,11.422999999999893_-6.31211843519806_-1.5342368703960476_18.221986601633173,0.22018767770849823
1464,396.642140781,11.423999999999893_-6.30811843519806_-1.5272368703960477_18.221986601633173,0.22010304224694022
1465,396.6436112,11.317999999999893_-6.41411843519806_-1.6342368703960477_18.244986601633173,0.2200075233508102
1466,396.645787454,11.321999999999893_-6.40811843519806_-1.6232368703960478_18.244986601633173,0.21991768277787027
1467,396.647885754,11.321999999999893_-6.40611843519806_-1.6232368703960478_18.244986601633173,0.21989268662437045
1468,396.64951204500005,11.171999999999892_-6.55511843519806_-1.727236870396048_18.265986601633173,0.21963932613000925
1469,399.74352175200005,11.169999999999892_-6.55811843519806_-1.7172368703960479_18.265986601633173,0.21956439933944538
1470,399.74466726,11.163999999999891_-6.56211843519806_-1.723236870396048_18.266986601633175,0.2195429650183548
1471,399.976012877,11.172999999999892_-6.553118435198059_-1.7032368703960479_18.264986601633176,0.21945866624397403
1472,401.16442983200005,11.176999999999891_-6.5481184351980595_-1.6972368703960479_18.263986601633174,0.21943309683985524
1473,401.166191866,11.170999999999891_-6.55111843519806_-1.646236870396048_18.257986601633174,0.219065676729993
1474,404.25863756700005,11.432999999999891_-6.1651184351980595_-0.8422368703960479_18.253986601633173,0.2131758288420441
1475,404.26022387,11.431999999999892_-6.16611843519806_-0.8412368703960479_18.253986601633173,0.21316366495435868
1476,404.801371602,11.433999999999893_-6.16211843519806_-0.8352368703960479_18.253986601633173,0.21311136595980995
1477,404.938067401,11.472999999999892_-6.078118435198061_-0.7192368703960479_18.257986601633174,0.21197986855829798
1478,405.385659625,11.451999999999892_-6.09611843519806_-0.7462368703960479_18.263986601633174,0.21189899824193525
1479,405.38652214,11.448999999999891_-6.0991184351980605_-0.7432368703960479_18.263986601633174,0.21186249766030119
1480,405.38764449300004,11.451999999999892_-6.095118435198061_-0.7402368703960479_18.262986601633173,0.21186419925254818
1481,405.388644241,11.44699999999989_-6.103118435198061_-0.680236870396048_18.25598660163317,0.2116016359344457
1482,405.518542964,11.44799999999989_-6.101118435198061_-0.679236870396048_18.25598660163317,0.2115889682655041
1483,405.689033467,11.44599999999989_-6.098118435198061_-0.670236870396048_18.25798660163317,0.21142891788455276
1484,405.69033225100003,11.33599999999989_-6.208118435198061_-0.7792368703960479_18.27998660163317,0.2111594860721383
1485,405.692059669,11.33499999999989_-6.2031184351980615_-0.7712368703960479_18.27998660163317,0.21102845198345466
1486,405.69360832700005,10.990999999999891_-6.548118435198061_-0.956236870396048_18.327986601633167,0.20981661373845184
1487,405.694895823,10.989999999999892_-6.548118435198061_-0.953236870396048_18.327986601633167,0.209779097908126
